Matricola;Cognome;Nome;DataNascita;LuogoNascita;Via;Cap;Citta;SiglaProvincia;Telefono;Email;TitoloStudio
11328;Capistrano;Francesca;21/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001328;capistrano.francesca@studenti.its.net;Diploma
11329;Cocci;Sofia;22/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001329;cocci.sofia@studenti.its.net;Diploma
11330;Porti;Simone;23/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001330;porti.simone@studenti.its.net;Diploma
11331;Palermo;Simone;24/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001331;palermo.simone@studenti.its.net;Diploma
11332;Agostini;Andrea;25/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001332;agostini.andrea@studenti.its.net;Diploma
11333;Balu;Florin Catalin;26/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001333;balu.florincatalin@studenti.its.net;Diploma
11334;Battaglino;Luca;27/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001334;battaglino.luca@studenti.its.net;Diploma
11335;Canciello;Eugenio;28/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001335;canciello.eugenio@studenti.its.net;Diploma
11336;Cantamessa;Antimo;29/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001336;cantamessa.antimo@studenti.its.net;Diploma
11337;Ceretti;Oscar;30/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001337;ceretti.oscar@studenti.its.net;Diploma
11338;Cianci;Alessandro;31/08/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001338;cianci.alessandro@studenti.its.net;Diploma
11339;Conflitti;Carlo;01/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001339;conflitti.carlo@studenti.its.net;Diploma
11340;Corsi;Alessio Giulio;02/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001340;corsi.alessiogiulio@studenti.its.net;Diploma
11341;De virgilio;Giuseppe;03/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001341;devirgilio.giuseppe@studenti.its.net;Diploma
11342;Dellavecchia;Ludovico;04/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001342;dellavecchia.ludovico@studenti.its.net;Diploma
11343;Favasuli;Francesco;05/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001343;favasuli.francesco@studenti.its.net;Diploma
11344;Giatti;Alessio;06/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001344;giatti.alessio@studenti.its.net;Diploma
11345;Grosso;Chiara;07/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001345;grosso.chiara@studenti.its.net;Diploma
11346;Gueli;Alessandro;08/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001346;gueli.alessandro@studenti.its.net;Diploma
11347;Lucchiari;Giorgio;09/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001347;lucchiari.giorgio@studenti.its.net;Diploma
11348;Matta;Carolina;10/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001348;matta.carolina@studenti.its.net;Diploma
11349;Montaldo;Luca;11/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001349;montaldo.luca@studenti.its.net;Diploma
11350;Politi;Alessandro;12/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001350;politi.alessandro@studenti.its.net;Diploma
11351;Robino;Mattia;13/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001351;robino.mattia@studenti.its.net;Diploma
11352;Salaro;Fabio;14/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001352;salaro.fabio@studenti.its.net;Diploma
11353;Schifaudo;Riccardo;15/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001353;schifaudo.riccardo@studenti.its.net;Diploma
11354;Sorrentino;Angelo;16/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001354;sorrentino.angelo@studenti.its.net;Diploma
11355;Tisone;Luca;17/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001355;tisone.luca@studenti.its.net;Diploma
11356;Traverso;Giorgio-Maria;18/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001356;traverso.giorgiomaria@studenti.its.net;Diploma
11357;Berardo;Martina;19/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001357;berardo.martina@studenti.its.net;Diploma
11358;Cagliero;Marta Zoe;20/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001358;cagliero.marta zoe@studenti.its.net;Diploma
11359;Campanelli;Mara;21/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001359;campanelli.mara@studenti.its.net;Diploma
11360;Casareggio;Francesca;22/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001360;casareggio.francesca@studenti.its.net;Diploma
11361;Cavaleri;Stefano;23/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001361;cavaleri.stefano@studenti.its.net;Diploma
11362;Dacquino;Riccardo Maria;24/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001362;dacquino.riccardo maria@studenti.its.net;Diploma
11363;De martino;Evelin;25/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001363;de martino.evelin@studenti.its.net;Diploma
11364;Franza;Dieudonne;26/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001364;franza.dieudonne@studenti.its.net;Diploma
11365;Gherman;Ionela;27/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001365;gherman.ionela@studenti.its.net;Diploma
11366;Loche;Arianna;28/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001366;loche.arianna@studenti.its.net;Diploma
11367;Magnani;Carlo Alberto;29/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001367;magnani.carlo alberto@studenti.its.net;Diploma
11368;Merlo;Davide;30/09/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001368;merlo.davide@studenti.its.net;Diploma
11369;Minelli;Marco;01/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001369;minelli.marco@studenti.its.net;Diploma
11370;Palagonia;Sara;02/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001370;palagonia.sara@studenti.its.net;Diploma
11371;Petralia mastrandrea;Dario;03/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001371;petralia mastrandrea.dario@studenti.its.net;Diploma
11372;Plos;Andrea;04/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001372;plos.andrea@studenti.its.net;Diploma
11373;Ravasio;Cecilia;05/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001373;ravasio.cecilia@studenti.its.net;Diploma
11374;Rutigliano;Alessio;06/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001374;rutigliano.alessio@studenti.its.net;Diploma
11375;Santonocito;Stefano;07/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001375;santonocito.stefano@studenti.its.net;Diploma
11376;Scudeler;Federico;08/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001376;scudeler.federico@studenti.its.net;Diploma
11377;Sebastiani;Giacomo Maria;09/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001377;sebastiani.giacomo maria@studenti.its.net;Diploma
11378;Surace;Federico;10/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001378;surace.federico@studenti.its.net;Diploma
11379;Teti;Matteo;11/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001379;teti.matteo@studenti.its.net;Diploma
11380;Zamboni;Amedeo;12/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001380;zamboni.amedeo@studenti.its.net;Diploma
11381;Scalzo;Valentino;13/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001381;scalzo.valentino@studenti.its.net;Diploma
11382;Russo;Giuseppe;14/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001382;russo.giuseppe@studenti.its.net;Diploma
11383;Raneri;Antonio;15/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001383;raneri.antonio@studenti.its.net;Diploma
11384;Bologna;Elena;16/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001384;bologna.elena@studenti.its.net;Diploma
11385;Lo gelfo;Francesca;17/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001385;logelfo.francesca@studenti.its.net;Diploma
11386;Delilaj;Durim;18/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001386;delilaj.durim@studenti.its.net;Diploma
11387;Fumuso;Chiara;19/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001387;fumuso.chiara@studenti.its.net;Diploma
11388;Lipari;Mariarita;20/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001388;lipari.mariarita@studenti.its.net;Diploma
11389;El mouket;Sami;21/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001389;elmouket.sami@studenti.its.net;Diploma
11390;Pierro;Silvia;22/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001390;pierro.silvia@studenti.its.net;Diploma
11391;Xu;Anqi;23/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001391;xu.anqi@studenti.its.net;Diploma
11392;Pintescul;Patric;24/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001392;pintescul.patric@studenti.its.net;Diploma
11393;Qiu;Michele;25/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001393;qiu.michele@studenti.its.net;Diploma
11394;Eletr;Shehab;26/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001394;eletr.shehab@studenti.its.net;Diploma
11395;Riso;Davide;27/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001395;riso.davide@studenti.its.net;Diploma
11396;Giaccari;Giovanni;28/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001396;giaccari.giovanni@studenti.its.net;Diploma
11397;Mauro;Francesco;29/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001397;mauro.francesco@studenti.its.net;Diploma
11398;Protopapa;Davide;30/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001398;protopapa.davide@studenti.its.net;Diploma
11399;Micheli;Cosimo;31/10/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001399;micheli.cosimo@studenti.its.net;Diploma
11400;Urro;Alessandro;01/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001400;urro.alessandro@studenti.its.net;Diploma
11401;Miccoli;Francesco;02/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001401;miccoli.francesco@studenti.its.net;Diploma
11402;Carluccio;Simone;03/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001402;carluccio.simone@studenti.its.net;Diploma
11403;Barnaba;Simone;04/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001403;barnaba.simone@studenti.its.net;Diploma
11404;Marzo;Antonio;05/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001404;marzo.antonio@studenti.its.net;Diploma
11405;Licchetta;Andrea;06/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001405;licchetta.andrea@studenti.its.net;Diploma
11406;Morciano;Luca;07/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001406;morciano.luca@studenti.its.net;Diploma
11407;Casanova;Filippo;08/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001407;casanova.filippo@studenti.its.net;Diploma
11408;Lupariello;Nicola;09/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001408;lupariello.nicola@studenti.its.net;Diploma
11409;Raguso;Serafino;10/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001409;raguso.serafino@studenti.its.net;Diploma
11410;Petronella;Paolo;11/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001410;petronella.paolo@studenti.its.net;Diploma
11411;Picerno;Giovanni;12/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001411;picerno.giovanni@studenti.its.net;Diploma
11412;Milella;Renzo;13/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001412;milella.renzo@studenti.its.net;Diploma
11413;Tragni;Angelo;14/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001413;tragni.angelo@studenti.its.net;Diploma
11414;Nicola;Barretta;15/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001414;nicola.barretta@studenti.its.net;Diploma
11415;Filippo;Bellini;16/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001415;filippo.bellini@studenti.its.net;Diploma
11416;Vittorio;Legrottaglie;17/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001416;vittorio.legrottaglie@studenti.its.net;Diploma
11417;Matteo;Ceretta;18/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001417;matteo.ceretta@studenti.its.net;Diploma
11418;Zaccaria;Francescato;19/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001418;zaccaria.francescato@studenti.its.net;Diploma
11419;Matteo;Piva;20/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001419;matteo.piva@studenti.its.net;Diploma
11420;Christian;Guadagno;21/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001420;christian.guadagno@studenti.its.net;Diploma
11421;Diego;Tocchetti;22/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001421;diego.tocchetti@studenti.its.net;Diploma
11422;Joseph william;Cellini;23/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001422;josephwilliam.cellini@studenti.its.net;Diploma
11423;Giulio rosario;Troia;24/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001423;giuliorosario.troia@studenti.its.net;Diploma
11424;Luca;Monachello;25/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001424;luca.monachello@studenti.its.net;Diploma
11425;Francesco;Centonze;26/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001425;francesco.centonze@studenti.its.net;Diploma
11426;Leonardo;Cuviello;27/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001426;leonardo.cuviello@studenti.its.net;Diploma
11427;Eric;Michelon;28/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001427;eric.michelon@studenti.its.net;Diploma
11428;Riccardo;Alberti;29/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001428;riccardo.alberti@studenti.its.net;Diploma
11429;Leon;Chen;30/11/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001429;leon.chen@studenti.its.net;Diploma
11430;Martina;Baldini;01/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001430;martina.baldini@studenti.its.net;Diploma
11431;Pietro;Amati;02/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001431;pietro.amati@studenti.its.net;Diploma
11432;Flavio;Sambin;03/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001432;flavio.sambin@studenti.its.net;Diploma
11433;Giulio;De Angelis;04/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001433;giulio.deangelis@studenti.its.net;Diploma
11434;Matteo;Franzolin;05/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001434;matteo.franzolin@studenti.its.net;Diploma
11435;Michele;Iovino;06/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001435;michele.iovino@studenti.its.net;Diploma
11436;Roberta;Capobianco;07/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001436;roberta.capobianco@studenti.its.net;Diploma
11437;Miriana;Solimine;08/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001437;miriana.solimine@studenti.its.net;Diploma
11438;Riccardo;Balducchi;09/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001438;riccardo.balducchi@studenti.its.net;Diploma
11439;Denis;Bleta;10/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001439;denis.bleta@studenti.its.net;Diploma
11440;Luca;Usai;11/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001440;luca.usai@studenti.its.net;Diploma
11441;Emilia;Girardin;12/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001441;emilia.girardin@studenti.its.net;Diploma
11442;Maria;Sudiro;13/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001442;maria.sudiro@studenti.its.net;Diploma
11443;Federico;Bosisio;14/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001443;federico.bosisio@studenti.its.net;Diploma
11444;Daniele;Bonelli;15/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001444;daniele.bonelli@studenti.its.net;Diploma
11445;Nicola;Tam;16/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001445;nicola.tam@studenti.its.net;Diploma
11446;Simone;Matassa;17/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001446;simone.matassa@studenti.its.net;Diploma
11447;Francesco;Giammari;18/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001447;francesco.giammari@studenti.its.net;Diploma
11448;Marco;Simeone;19/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001448;marco.simeone@studenti.its.net;Diploma
11449;Tommaso;Bombini;20/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001449;tommaso.bombini@studenti.its.net;Diploma
11450;Roman;Korinovskyy;21/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001450;roman.korinovskyy@studenti.its.net;Diploma
11451;Keizi;Mara;22/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001451;keizi.mara@studenti.its.net;Diploma
11452;Erik;Giuliano;23/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001452;erik.giuliano@studenti.its.net;Diploma
11453;Letizia lucia;Sala;24/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001453;letizialucia.sala@studenti.its.net;Diploma
11454;Marco;Bitto;25/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001454;marco.bitto@studenti.its.net;Diploma
11455;Alexander;Demidovich;26/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001455;alexander.demidovich@studenti.its.net;Diploma
11456;Joshua karim;De Lorenzo;27/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001456;joshuakarim.delorenzo@studenti.its.net;Diploma
11457;Cipro;Antonio;28/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001457;cipro.antonio@studenti.its.net;Diploma
11458;Coppola;Simone;29/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001458;coppola.simone@studenti.its.net;Diploma
11459;Chiapello;Andrea;30/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001459;chiapello.andrea@studenti.its.net;Diploma
11460;Chieppa;Giacomo;31/12/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001460;chieppa.giacomo@studenti.its.net;Diploma
11461;Cosco;Silvia;01/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001461;cosco.silvia@studenti.its.net;Diploma
11462;Casco;Michele;02/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001462;casco.michele@studenti.its.net;Diploma
11463;Ceppi;Paola;03/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001463;ceppi.paola@studenti.its.net;Diploma
11464;Quazza;Mattia;04/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001464;quazza.mattia@studenti.its.net;Diploma
11465;Querio;Simone;05/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001465;querio.simone@studenti.its.net;Diploma
11466;Maiulati;Andrea;06/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001466;maiulati.andrea@studenti.its.net;Diploma
11467;Mastello;Antonella;07/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001467;mastello.antonella@studenti.its.net;Diploma
11468;Mostello;Giacomo;08/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001468;mostello.giacomo@studenti.its.net;Diploma
11469;Mirenzi;Francesca;09/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001469;mirenzi.francesca@studenti.its.net;Diploma
11470;Morbelli;Sofia;10/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001470;morbelli.sofia@studenti.its.net;Diploma
11471;Lo presti;Paolo;11/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001471;lopresti.paolo@studenti.its.net;Diploma
11472;Nizar;Antonella;12/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001472;nizar.antonella@studenti.its.net;Diploma
11473;Macr�;Maurizio;13/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001473;macr�.maurizio@studenti.its.net;Diploma
11474;Rania;Giacomo;14/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001474;rania.giacomo@studenti.its.net;Diploma
11475;Valentino;Simone;15/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001475;valentino.simone@studenti.its.net;Diploma
11476;Giacometti;Antonella;16/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001476;giacometti.antonella@studenti.its.net;Diploma
11477;Antonelli;Ilaria;17/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001477;antonelli.ilaria@studenti.its.net;Diploma
11478;Occhiello;Andrea;18/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001478;occhiello.andrea@studenti.its.net;Diploma
11479;Ombrello;Ilaria;19/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001479;ombrello.ilaria@studenti.its.net;Diploma
11480;Aragona;Paolo;20/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001480;aragona.paolo@studenti.its.net;Diploma
11481;Ali;Paola;21/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001481;ali.paola@studenti.its.net;Diploma
11482;Maffucci;Sofia;22/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001482;maffucci.sofia@studenti.its.net;Diploma
11483;Conversano;Vito;23/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001483;conversano.vito@studenti.its.net;Diploma
11484;Capistrano;Francesca;24/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001484;capistrano.francesca@studenti.its.net;Diploma
11485;Cocci;Sofia;25/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001485;cocci.sofia@studenti.its.net;Diploma
11486;Porti;Simone;26/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001486;porti.simone@studenti.its.net;Diploma
11487;Salerno;Simone;27/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001487;salerno.simone@studenti.its.net;Diploma
11488;Enzomaria;Saponara;28/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001488;enzomaria.saponara@studenti.its.net;Diploma
11489;Luka;Lacic;29/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001489;luka.lacic@studenti.its.net;Diploma
11490;Arjan;Zeka;30/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001490;arjan.zeka@studenti.its.net;Diploma
11491;Valentina;Vecchiato;31/01/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001491;valentina.vecchiato@studenti.its.net;Diploma
11492;Raffaele;Nardulli;01/02/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001492;raffaele.nardulli@studenti.its.net;Diploma
11493;Omar;Khaliss;02/02/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001493;omar.khaliss@studenti.its.net;Diploma
11494;Lorenzo;Vasile;03/02/2004;Torino;Via Cibrario, NN;10143;Torino;TO;3300001494;lorenzo.vasile@studenti.its.net;Diploma
